dim,coef
1124,0.003808249651616747
1125,-0.0007868387849867649
1126,0.0009676955997695695
1127,0.004641674140788287
1128,0.0036290094550672464
1129,0.0017512498226687164
1130,0.0041386409251437046
1131,0.0018008678519088306
1132,-0.0031233163203551917
1133,0.003391392109598197
1134,9.947088828898072e-05
1135,-0.004403724536163785
1136,-0.00020632265647899854
1137,0.0044782110999506165
1138,0.0026150204951670333
1139,-0.0025651136029404458
1140,-0.004515269116833253
1141,-0.004102341040129503
1142,0.0044279870541582556
1143,-0.001716912824597635
1144,0.00442507570511376
1145,-0.002616524185123036
1146,0.004680702328894539
1147,-0.00301973830403079
1148,-0.0019153978125967183
1149,0.004632696293946414
1150,0.004240548563388659
1151,0.001278390120952485
1152,0.0035419056673177242
1153,0.0032200459794957006
